,Zip Code,GO Highest Offense Desc,UCR Description
35492,78748.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35493,78701.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
35494,78744.0,AUTO THEFT                    ,Auto Theft
35495,78725.0,AUTO THEFT                    ,Auto Theft
35496,78723.0,BURGLARY OF RESIDENCE         ,Burglary
35497,78704.0,THEFT                         ,Theft
35498,78753.0,AUTO THEFT                    ,Auto Theft
35499,78721.0,THEFT                         ,Theft
35500,78751.0,AUTO THEFT                    ,Auto Theft
35501,78753.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35502,78753.0,BURGLARY OF RESIDENCE         ,Burglary
35503,78723.0,BURGLARY NON RESIDENCE        ,Burglary
35504,78757.0,BURGLARY NON RESIDENCE        ,Burglary
35505,78741.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35506,78758.0,AGG ASSAULT WITH MOTOR VEH    ,Agg Assault
35507,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35508,78717.0,BURGLARY NON RESIDENCE        ,Burglary
35509,78747.0,BURGLARY NON RESIDENCE        ,Burglary
35510,78744.0,BURGLARY OF RESIDENCE         ,Burglary
35511,78727.0,THEFT                         ,Theft
35512,78746.0,AUTO THEFT                    ,Auto Theft
35513,78701.0,AGG ASSAULT WITH MOTOR VEH    ,Agg Assault
35514,78721.0,THEFT                         ,Theft
35515,78729.0,AUTO THEFT                    ,Auto Theft
35516,78745.0,AUTO THEFT                    ,Auto Theft
35517,78705.0,THEFT                         ,Theft
35518,78745.0,THEFT                         ,Theft
35519,78704.0,THEFT                         ,Theft
35520,78752.0,THEFT                         ,Theft
35521,78748.0,THEFT BY SHOPLIFTING          ,Theft
35522,78753.0,THEFT                         ,Theft
35523,78717.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35524,78753.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35525,78735.0,BURGLARY OF RESIDENCE         ,Burglary
35526,78758.0,THEFT FROM PERSON             ,Theft
35527,78752.0,BURGLARY OF RESIDENCE         ,Burglary
35528,78705.0,BURGLARY OF RESIDENCE         ,Burglary
35529,78753.0,THEFT BY SHOPLIFTING          ,Theft
35530,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35531,78753.0,BURGLARY OF VEHICLE           ,Theft
35532,78724.0,BURGLARY OF RESIDENCE         ,Burglary
35533,78613.0,THEFT                         ,Theft
35534,78759.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35535,78745.0,BURGLARY OF VEHICLE           ,Theft
35536,78745.0,BURGLARY OF RESIDENCE         ,Burglary
35537,78741.0,BURGLARY OF VEHICLE           ,Theft
35538,78723.0,THEFT BY SHOPLIFTING          ,Theft
35539,78723.0,THEFT                         ,Theft
35540,78727.0,THEFT                         ,Theft
35541,,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35542,,THEFT                         ,Theft
35543,78703.0,THEFT                         ,Theft
35544,78749.0,THEFT                         ,Theft
35545,78753.0,BURGLARY OF VEHICLE           ,Theft
35546,78704.0,THEFT                         ,Theft
35547,78753.0,THEFT                         ,Theft
35548,78744.0,BURGLARY OF VEHICLE           ,Theft
35549,78744.0,BURGLARY OF VEHICLE           ,Theft
35550,78736.0,BURGLARY OF VEHICLE           ,Theft
35551,78744.0,BURGLARY OF VEHICLE           ,Theft
35552,78751.0,BURGLARY OF VEHICLE           ,Theft
35553,78745.0,BURGLARY OF VEHICLE           ,Theft
35554,78751.0,BURGLARY OF VEHICLE           ,Theft
35555,78703.0,THEFT OF AUTO PARTS           ,Theft
35556,78724.0,BURGLARY OF VEHICLE           ,Theft
35557,78757.0,THEFT FROM AUTO               ,Theft
35558,78745.0,BURGLARY OF VEHICLE           ,Theft
35559,78723.0,THEFT                         ,Theft
35560,78751.0,BURGLARY OF VEHICLE           ,Theft
35561,78753.0,BURGLARY OF VEHICLE           ,Theft
35562,78745.0,BURGLARY OF VEHICLE           ,Theft
35563,78701.0,BURGLARY OF VEHICLE           ,Theft
35564,78741.0,THEFT                         ,Theft
35565,78748.0,THEFT                         ,Theft
35566,78735.0,BURGLARY OF VEHICLE           ,Theft
35567,78751.0,BURGLARY OF VEHICLE           ,Theft
35568,78753.0,BURGLARY OF VEHICLE           ,Theft
35569,78757.0,THEFT                         ,Theft
35570,78748.0,BURGLARY OF VEHICLE           ,Theft
35571,78750.0,THEFT BY SHOPLIFTING          ,Theft
35572,78702.0,BURGLARY OF VEHICLE           ,Theft
35573,78753.0,BURGLARY OF VEHICLE           ,Theft
35574,78748.0,BURGLARY OF VEHICLE           ,Theft
35575,78702.0,THEFT                         ,Theft
35576,78702.0,THEFT                         ,Theft
35577,78751.0,THEFT BY SHOPLIFTING          ,Theft
35578,78729.0,THEFT                         ,Theft
35579,78703.0,THEFT OF BICYCLE              ,Theft
35580,78748.0,BURGLARY OF VEHICLE           ,Theft
35581,78759.0,THEFT                         ,Theft
35582,78747.0,THEFT                         ,Theft
35583,78741.0,THEFT OF BICYCLE              ,Theft
35584,78752.0,THEFT                         ,Theft
35585,78722.0,THEFT                         ,Theft
35586,78704.0,THEFT                         ,Theft
35587,78758.0,THEFT                         ,Theft
35588,78729.0,BURGLARY OF VEHICLE           ,Theft
35589,78705.0,THEFT                         ,Theft
35590,78745.0,BURGLARY OF VEHICLE           ,Theft
35591,78758.0,BURGLARY OF VEHICLE           ,Theft
35592,78705.0,THEFT OF BICYCLE              ,Theft
35593,78617.0,THEFT                         ,Theft
35594,78721.0,BURGLARY OF VEHICLE           ,Theft
35595,78741.0,THEFT OF BICYCLE              ,Theft
35596,78701.0,BURGLARY OF VEHICLE           ,Theft
35597,78741.0,THEFT                         ,Theft
35598,78753.0,THEFT                         ,Theft
35599,78704.0,THEFT OF AUTO PARTS           ,Theft
35600,78741.0,THEFT                         ,Theft
35601,78745.0,THEFT OF LICENSE PLATE        ,Theft
35602,,SEXUAL ASSAULT W/ OBJECT      ,Rape
35603,78744.0,THEFT                         ,Theft
35604,78719.0,THEFT                         ,Theft
35605,78753.0,THEFT                         ,Theft
35606,78723.0,BURGLARY OF VEHICLE           ,Theft
35607,78741.0,BURGLARY OF VEHICLE           ,Theft
35608,78745.0,BURGLARY OF VEHICLE           ,Theft
35609,78751.0,BURGLARY OF VEHICLE           ,Theft
35610,78617.0,BURGLARY OF RESIDENCE         ,Burglary
35611,78753.0,THEFT BY SHOPLIFTING          ,Theft
35612,78725.0,BURGLARY OF RESIDENCE         ,Burglary
35613,78702.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35614,78722.0,AUTO THEFT                    ,Auto Theft
35615,78717.0,THEFT BY SHOPLIFTING          ,Theft
35616,78704.0,RAPE                          ,Rape
35617,78751.0,BURGLARY OF RESIDENCE         ,Burglary
35618,78751.0,BURGLARY OF RESIDENCE         ,Burglary
35619,78758.0,AUTO THEFT                    ,Auto Theft
35620,78758.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
35621,78744.0,BURGLARY OF VEHICLE           ,Theft
35622,78741.0,BURGLARY OF VEHICLE           ,Theft
35623,78741.0,AUTO THEFT                    ,Auto Theft
35624,78701.0,BURGLARY OF VEHICLE           ,Theft
35625,78751.0,THEFT OF TRAILER              ,Theft
35626,78751.0,AUTO THEFT                    ,Auto Theft
35627,78753.0,THEFT                         ,Theft
35628,78758.0,THEFT FROM AUTO               ,Theft
35629,78721.0,THEFT                         ,Theft
35630,78751.0,BURGLARY OF RESIDENCE         ,Burglary
35631,78721.0,THEFT OF TRAILER              ,Theft
35632,78753.0,THEFT                         ,Theft
35633,78747.0,BURGLARY OF RESIDENCE         ,Burglary
35634,78701.0,BURGLARY NON RESIDENCE        ,Burglary
35635,78749.0,THEFT                         ,Theft
35636,78703.0,AUTO THEFT                    ,Auto Theft
35637,78741.0,THEFT                         ,Theft
35638,78703.0,THEFT                         ,Theft
35639,78753.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35640,78744.0,BURGLARY OF RESIDENCE         ,Burglary
35641,78727.0,BURGLARY OF RESIDENCE         ,Burglary
35642,78703.0,ROBBERY BY ASSAULT            ,Robbery
35643,78747.0,BURGLARY OF RESIDENCE         ,Burglary
35644,78749.0,THEFT                         ,Theft
35645,78748.0,THEFT                         ,Theft
35646,78758.0,AGG RAPE OF A CHILD           ,Rape
35647,78704.0,BURGLARY NON RESIDENCE        ,Burglary
35648,78744.0,BURGLARY OF RESIDENCE         ,Burglary
35649,78723.0,BURGLARY OF RESIDENCE         ,Burglary
35650,78741.0,BURG NON RESIDENCE SHEDS      ,Burglary
35651,78724.0,BURGLARY OF RESIDENCE         ,Burglary
35652,78704.0,BURGLARY OF RESIDENCE         ,Burglary
35653,78758.0,BURGLARY OF RESIDENCE         ,Burglary
35654,78741.0,THEFT                         ,Theft
35655,78748.0,AUTO THEFT                    ,Auto Theft
35656,78758.0,BURGLARY OF RESIDENCE         ,Burglary
35657,78752.0,AUTO THEFT                    ,Auto Theft
35658,78753.0,THEFT BY SHOPLIFTING          ,Theft
35659,78739.0,THEFT                         ,Theft
35660,78747.0,BURGLARY OF RESIDENCE         ,Burglary
35661,78702.0,THEFT OF BICYCLE              ,Theft
35662,78702.0,AUTO THEFT                    ,Auto Theft
35663,78745.0,THEFT BY SHOPLIFTING          ,Theft
35664,78704.0,BURGLARY OF RESIDENCE         ,Burglary
35665,78741.0,AUTO THEFT                    ,Auto Theft
35666,78702.0,AGG ASLT ENHANC STRANGL/SUFFOC,Agg Assault
35667,78741.0,AUTO THEFT                    ,Auto Theft
35668,78753.0,THEFT BY SHOPLIFTING          ,Theft
35669,78744.0,BURGLARY OF RESIDENCE         ,Burglary
35670,78758.0,THEFT BY SHOPLIFTING          ,Theft
35671,78751.0,AGG ASSAULT                   ,Agg Assault
35672,78703.0,BURGLARY OF RESIDENCE         ,Burglary
35673,78723.0,THEFT BY SHOPLIFTING          ,Theft
35674,78751.0,THEFT                         ,Theft
35675,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35676,78727.0,THEFT BY SHOPLIFTING          ,Theft
35677,78702.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35678,78759.0,BURGLARY OF RESIDENCE         ,Burglary
35679,78741.0,AGG ASSAULT WITH MOTOR VEH    ,Agg Assault
35680,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35681,78744.0,THEFT                         ,Theft
35682,78701.0,THEFT                         ,Theft
35683,78753.0,BURGLARY OF VEHICLE           ,Theft
35684,78744.0,THEFT FROM AUTO               ,Theft
35685,78701.0,THEFT                         ,Theft
35686,78746.0,THEFT                         ,Theft
35687,78744.0,BURGLARY OF VEHICLE           ,Theft
35688,78744.0,THEFT                         ,Theft
35689,78744.0,BURGLARY OF VEHICLE           ,Theft
35690,78746.0,THEFT                         ,Theft
35691,78758.0,THEFT                         ,Theft
35692,78751.0,THEFT OF BICYCLE              ,Theft
35693,78727.0,THEFT                         ,Theft
35694,78741.0,THEFT                         ,Theft
35695,78758.0,THEFT                         ,Theft
35696,78717.0,BURGLARY OF VEHICLE           ,Theft
35697,78758.0,THEFT                         ,Theft
35698,78741.0,BURGLARY OF VEHICLE           ,Theft
35699,78617.0,BURGLARY OF VEHICLE           ,Theft
35700,78723.0,BURGLARY OF VEHICLE           ,Theft
35701,78751.0,THEFT BY SHOPLIFTING          ,Theft
35702,78717.0,BURGLARY OF VEHICLE           ,Theft
35703,78744.0,THEFT                         ,Theft
35704,78723.0,THEFT                         ,Theft
35705,78741.0,BURGLARY OF VEHICLE           ,Theft
35706,78758.0,THEFT                         ,Theft
35707,78735.0,THEFT                         ,Theft
35708,78702.0,BURGLARY OF VEHICLE           ,Theft
35709,78745.0,THEFT                         ,Theft
35710,78757.0,THEFT BY SHOPLIFTING          ,Theft
35711,78759.0,THEFT                         ,Theft
35712,78758.0,BURGLARY OF VEHICLE           ,Theft
35713,78748.0,BURGLARY OF VEHICLE           ,Theft
35714,78751.0,THEFT OF LICENSE PLATE        ,Theft
35715,78759.0,THEFT BY SHOPLIFTING          ,Theft
35716,78723.0,THEFT                         ,Theft
35717,78749.0,THEFT BY SHOPLIFTING          ,Theft
35718,78703.0,THEFT OF BICYCLE              ,Theft
35719,78749.0,THEFT                         ,Theft
35720,78741.0,BURGLARY OF VEHICLE           ,Theft
35721,78752.0,THEFT                         ,Theft
35722,78730.0,BURGLARY OF VEHICLE           ,Theft
35723,78745.0,THEFT                         ,Theft
35724,78744.0,THEFT                         ,Theft
35725,78741.0,THEFT                         ,Theft
35726,78703.0,THEFT                         ,Theft
35727,78753.0,BREACH OF COMPUTER SECURITY   ,Theft
35728,78759.0,THEFT                         ,Theft
35729,78722.0,BURGLARY OF VEHICLE           ,Theft
35730,78753.0,THEFT                         ,Theft
35731,78758.0,BURGLARY OF VEHICLE           ,Theft
35732,78704.0,BURGLARY OF VEHICLE           ,Theft
35733,78723.0,THEFT                         ,Theft
35734,78745.0,THEFT                         ,Theft
35735,78751.0,THEFT                         ,Theft
35736,78758.0,THEFT                         ,Theft
35737,78748.0,THEFT                         ,Theft
35738,78704.0,THEFT                         ,Theft
35739,78617.0,THEFT                         ,Theft
35740,78723.0,THEFT                         ,Theft
35741,78750.0,THEFT                         ,Theft
35742,78724.0,THEFT BY SHOPLIFTING          ,Theft
35743,78752.0,THEFT                         ,Theft
35744,78744.0,THEFT                         ,Theft
35745,78721.0,BURGLARY OF VEHICLE           ,Theft
35746,78745.0,THEFT                         ,Theft
35747,78617.0,THEFT OF AUTO PARTS           ,Theft
35748,78705.0,THEFT OF BICYCLE              ,Theft
35749,78731.0,THEFT                         ,Theft
35750,78704.0,THEFT OF BICYCLE              ,Theft
35751,78751.0,THEFT OF BICYCLE              ,Theft
35752,78744.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35753,78745.0,THEFT                         ,Theft
35754,78701.0,THEFT FROM PERSON             ,Theft
35755,78745.0,THEFT                         ,Theft
35756,78752.0,BURGLARY NON RESIDENCE        ,Burglary
35757,78723.0,BURGLARY NON RESIDENCE        ,Burglary
35758,78701.0,AUTO THEFT                    ,Auto Theft
35759,78752.0,AUTO THEFT                    ,Auto Theft
35760,78757.0,AUTO THEFT                    ,Auto Theft
35761,78752.0,THEFT BY SHOPLIFTING          ,Theft
35762,78717.0,BURG NON RESIDENCE SHEDS      ,Burglary
35763,78745.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35764,78741.0,THEFT                         ,Theft
35765,78748.0,THEFT BY SHOPLIFTING          ,Theft
35766,78723.0,THEFT OF HEAVY EQUIPMENT      ,Theft
35767,78749.0,THEFT                         ,Theft
35768,78702.0,AGG ASSAULT                   ,Agg Assault
35769,78747.0,BURGLARY OF RESIDENCE         ,Burglary
35770,78747.0,BURGLARY OF RESIDENCE         ,Burglary
35771,78721.0,THEFT                         ,Theft
35772,78752.0,THEFT                         ,Theft
35773,78747.0,BURGLARY OF RESIDENCE         ,Burglary
35774,78705.0,THEFT OF BICYCLE              ,Theft
35775,78721.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35776,78741.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35777,78759.0,THEFT                         ,Theft
35778,78745.0,THEFT BY SHOPLIFTING          ,Theft
35779,78725.0,AGG ASSAULT                   ,Agg Assault
35780,78725.0,THEFT                         ,Theft
35781,78723.0,BURGLARY OF RESIDENCE         ,Burglary
35782,78719.0,THEFT                         ,Theft
35783,78741.0,AUTO THEFT                    ,Auto Theft
35784,78741.0,THEFT                         ,Theft
35785,78705.0,BURGLARY OF RESIDENCE         ,Burglary
35786,78702.0,BURGLARY OF VEHICLE           ,Theft
35787,78758.0,AUTO THEFT                    ,Auto Theft
35788,78748.0,THEFT                         ,Theft
35789,78753.0,AUTO THEFT                    ,Auto Theft
35790,78752.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35791,78758.0,THEFT BY SHOPLIFTING          ,Theft
35792,78704.0,THEFT                         ,Theft
35793,78758.0,AUTO THEFT                    ,Auto Theft
35794,78741.0,THEFT BY SHOPLIFTING          ,Theft
35795,78703.0,THEFT                         ,Theft
35796,78724.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35797,78744.0,THEFT                         ,Theft
35798,78613.0,THEFT                         ,Theft
35799,78751.0,THEFT BY SHOPLIFTING          ,Theft
35800,78753.0,BURG NON RESIDENCE SHEDS      ,Burglary
35801,78741.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35802,78753.0,THEFT                         ,Theft
35803,78744.0,BURGLARY OF RESIDENCE         ,Burglary
35804,78745.0,BURGLARY OF RESIDENCE         ,Burglary
35805,78752.0,BURGLARY OF RESIDENCE         ,Burglary
35806,78758.0,THEFT                         ,Theft
35807,78753.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35808,78752.0,BURGLARY NON RESIDENCE        ,Burglary
35809,78745.0,BURGLARY OF RESIDENCE         ,Burglary
35810,78741.0,ROBBERY BY ASSAULT            ,Robbery
35811,78752.0,BURGLARY OF RESIDENCE         ,Burglary
35812,78759.0,BURGLARY OF RESIDENCE         ,Burglary
35813,78704.0,THEFT                         ,Theft
35814,78753.0,BURGLARY OF VEHICLE           ,Theft
35815,78745.0,THEFT                         ,Theft
35816,78744.0,THEFT FROM AUTO               ,Theft
35817,78752.0,BURGLARY OF VEHICLE           ,Theft
35818,78749.0,BURGLARY OF VEHICLE           ,Theft
35819,78613.0,THEFT BY SHOPLIFTING          ,Theft
35820,78749.0,BURGLARY OF VEHICLE           ,Theft
35821,78741.0,BURGLARY OF VEHICLE           ,Theft
35822,78723.0,BURGLARY OF VEHICLE           ,Theft
35823,78753.0,BURGLARY OF VEHICLE           ,Theft
35824,78735.0,THEFT                         ,Theft
35825,78758.0,BURGLARY OF VEHICLE           ,Theft
35826,78704.0,THEFT BY SHOPLIFTING          ,Theft
35827,78752.0,BURGLARY OF VEHICLE           ,Theft
35828,78613.0,BURGLARY OF VEHICLE           ,Theft
35829,78702.0,THEFT BY SHOPLIFTING          ,Theft
35830,78721.0,THEFT                         ,Theft
35831,78741.0,THEFT                         ,Theft
35832,78741.0,BURGLARY OF VEHICLE           ,Theft
35833,78701.0,BURGLARY OF VEHICLE           ,Theft
