,Zip Code,GO Highest Offense Desc,UCR Description
3082,"78,724",THEFT FROM AUTO               ,Theft
3083,"78,702",BURGLARY OF VEHICLE           ,Theft
3084,"78,660",BURGLARY OF VEHICLE           ,Theft
3085,"78,705",BURGLARY OF VEHICLE           ,Theft
3086,"78,702",BURGLARY OF VEHICLE           ,Theft
3087,"78,751",THEFT FROM AUTO               ,Theft
3088,"78,735",THEFT FROM AUTO               ,Theft
3089,"78,753",BURGLARY OF VEHICLE           ,Theft
3090,"78,744",BURGLARY OF VEHICLE           ,Theft
3091,"78,751",BURGLARY OF VEHICLE           ,Theft
3092,"78,702",BURGLARY OF VEHICLE           ,Theft
3093,"78,753",BURGLARY OF VEHICLE           ,Theft
3094,"78,722",BURGLARY OF VEHICLE           ,Theft
3095,"78,735",BURGLARY OF VEHICLE           ,Theft
3096,,BURGLARY OF VEHICLE           ,Theft
3097,"78,702",BURGLARY OF VEHICLE           ,Theft
3098,"78,731",BURGLARY OF VEHICLE           ,Theft
3099,"78,701",BURGLARY OF VEHICLE           ,Theft
3100,"78,701",BURGLARY OF VEHICLE           ,Theft
3101,"78,613",BURGLARY OF VEHICLE           ,Theft
3102,"78,613",BURGLARY OF VEHICLE           ,Theft
3103,"78,702",BURGLARY OF VEHICLE           ,Theft
3104,"78,751",BURGLARY OF VEHICLE           ,Theft
3105,"78,702",BURGLARY OF VEHICLE           ,Theft
3106,"78,702",BURGLARY OF VEHICLE           ,Theft
3107,"78,753",BURGLARY OF VEHICLE           ,Theft
3108,"78,722",BURGLARY OF VEHICLE           ,Theft
3109,"78,752",BURGLARY OF VEHICLE           ,Theft
3110,"78,702",BURGLARY OF VEHICLE           ,Theft
3111,"78,744",BURGLARY OF VEHICLE           ,Theft
3112,"78,702",BURGLARY OF VEHICLE           ,Theft
3113,"78,753",BURGLARY OF VEHICLE           ,Theft
3114,"78,729",BURGLARY OF VEHICLE           ,Theft
3115,"78,729",BURGLARY OF VEHICLE           ,Theft
3116,"78,752",BURGLARY OF VEHICLE           ,Theft
3117,"78,753",BURGLARY OF VEHICLE           ,Theft
3118,"78,745",BURGLARY OF VEHICLE           ,Theft
3119,"78,705",BURGLARY OF VEHICLE           ,Theft
3120,"78,704",BURGLARY OF VEHICLE           ,Theft
3121,"78,741",THEFT FROM AUTO               ,Theft
3122,"78,660",BURGLARY OF VEHICLE           ,Theft
3123,"78,752",BURGLARY OF VEHICLE           ,Theft
3124,"78,744",BURGLARY OF VEHICLE           ,Theft
3125,"78,702",BURGLARY OF VEHICLE           ,Theft
3126,"78,758",BURGLARY OF VEHICLE           ,Theft
3127,"78,745",BURGLARY OF VEHICLE           ,Theft
3128,"78,701",BURGLARY OF VEHICLE           ,Theft
3129,"78,752",BURGLARY OF VEHICLE           ,Theft
3130,"78,705",BURGLARY OF VEHICLE           ,Theft
3131,"78,753",BURGLARY OF VEHICLE           ,Theft
3132,"78,701",BURGLARY OF VEHICLE           ,Theft
3133,"78,752",BURGLARY OF VEHICLE           ,Theft
3134,"78,745",BURGLARY OF VEHICLE           ,Theft
3135,"78,753",BURGLARY OF VEHICLE           ,Theft
3136,"78,705",BURGLARY OF VEHICLE           ,Theft
3137,"78,723",BURGLARY OF VEHICLE           ,Theft
3138,"78,759",BURGLARY OF VEHICLE           ,Theft
3139,"78,702",BURGLARY OF VEHICLE           ,Theft
3140,"78,744",BURGLARY OF VEHICLE           ,Theft
3141,"78,741",BURGLARY OF VEHICLE           ,Theft
3142,"78,745",THEFT FROM AUTO               ,Theft
3143,"78,660",BURGLARY OF VEHICLE           ,Theft
3144,"78,735",THEFT FROM AUTO               ,Theft
3145,"78,613",BURGLARY OF VEHICLE           ,Theft
3146,"78,701",BURGLARY OF VEHICLE           ,Theft
3147,"78,753",BURGLARY OF VEHICLE           ,Theft
3148,"78,752",BURGLARY OF VEHICLE           ,Theft
3149,"78,705",BURGLARY OF VEHICLE           ,Theft
3150,"78,731",BURGLARY OF VEHICLE           ,Theft
3151,"78,735",THEFT FROM AUTO               ,Theft
3152,"78,745",BURGLARY OF VEHICLE           ,Theft
3153,"78,751",BURGLARY OF VEHICLE           ,Theft
3154,"78,741",BURGLARY OF VEHICLE           ,Theft
3155,"78,744",BURGLARY OF VEHICLE           ,Theft
3156,"78,735",BURGLARY OF VEHICLE           ,Theft
3157,"78,702",BURGLARY OF VEHICLE           ,Theft
3158,"78,701",BURGLARY OF VEHICLE           ,Theft
3159,"78,753",BURGLARY OF VEHICLE           ,Theft
3160,"78,735",BURGLARY OF VEHICLE           ,Theft
3161,"78,702",BURGLARY OF VEHICLE           ,Theft
3162,"78,746",BURGLARY OF VEHICLE           ,Theft
3163,"78,702",BURGLARY OF VEHICLE           ,Theft
3164,"78,703",BURGLARY OF VEHICLE           ,Theft
3165,"78,752",BURGLARY OF VEHICLE           ,Theft
3166,"78,752",BURGLARY OF VEHICLE           ,Theft
3167,"78,704",BURGLARY OF VEHICLE           ,Theft
3168,"78,703",BURGLARY OF VEHICLE           ,Theft
3169,"78,702",BURGLARY OF VEHICLE           ,Theft
3170,"78,753",BURGLARY OF VEHICLE           ,Theft
3171,"78,704",BURGLARY OF VEHICLE           ,Theft
3172,"78,702",BURGLARY OF VEHICLE           ,Theft
3173,"78,729",BURGLARY OF VEHICLE           ,Theft
3174,"78,735",BURGLARY OF VEHICLE           ,Theft
3175,"78,751",BURGLARY OF VEHICLE           ,Theft
3176,"78,747",BURGLARY OF VEHICLE           ,Theft
3177,"78,741",BURGLARY OF VEHICLE           ,Theft
3178,"78,729",BURGLARY OF VEHICLE           ,Theft
3179,"78,702",BURGLARY OF VEHICLE           ,Theft
3180,"78,729",BURGLARY OF VEHICLE           ,Theft
3181,"78,704",BURGLARY OF VEHICLE           ,Theft
3182,"78,660",BURGLARY OF VEHICLE           ,Theft
3183,"78,702",BURGLARY OF VEHICLE           ,Theft
3184,"78,753",BURGLARY OF VEHICLE           ,Theft
3185,"78,701",BURGLARY OF VEHICLE           ,Theft
3186,"78,751",THEFT FROM AUTO               ,Theft
3187,"78,753",BURGLARY OF VEHICLE           ,Theft
3188,"78,752",BURGLARY OF VEHICLE           ,Theft
3189,"78,753",BURGLARY OF VEHICLE           ,Theft
3190,"78,729",BURGLARY OF VEHICLE           ,Theft
3191,"78,617",BURGLARY OF VEHICLE           ,Theft
3192,"78,735",BURGLARY OF VEHICLE           ,Theft
3193,"78,717",BURGLARY OF VEHICLE           ,Theft
3194,"78,745",THEFT FROM AUTO               ,Theft
3195,"78,701",BURGLARY OF VEHICLE           ,Theft
3196,"78,704",BURGLARY OF VEHICLE           ,Theft
3197,"78,702",BURGLARY OF VEHICLE           ,Theft
3198,"78,723",BURGLARY OF VEHICLE           ,Theft
3199,"78,753",BURGLARY OF VEHICLE           ,Theft
3200,"78,753",BURGLARY OF VEHICLE           ,Theft
3201,"78,752",BURGLARY OF VEHICLE           ,Theft
3202,"78,702",BURGLARY OF VEHICLE           ,Theft
3203,"78,704",BURGLARY OF VEHICLE           ,Theft
3204,"78,753",BURGLARY OF VEHICLE           ,Theft
3205,"78,744",BURGLARY OF VEHICLE           ,Theft
3206,"78,752",BURGLARY OF VEHICLE           ,Theft
3207,,BURGLARY OF VEHICLE           ,Theft
3208,"78,750",BURGLARY OF VEHICLE           ,Theft
3209,"78,702",BURGLARY OF VEHICLE           ,Theft
3210,"78,704",BURGLARY OF VEHICLE           ,Theft
3211,"78,729",BURGLARY OF VEHICLE           ,Theft
3212,"78,745",BURGLARY OF VEHICLE           ,Theft
3213,"78,702",BURGLARY OF VEHICLE           ,Theft
3214,"78,724",BURGLARY OF VEHICLE           ,Theft
3215,"78,744",BURGLARY OF VEHICLE           ,Theft
3216,"78,753",BURGLARY OF VEHICLE           ,Theft
3217,"78,617",BURGLARY OF VEHICLE           ,Theft
3218,"78,753",BURGLARY OF VEHICLE           ,Theft
3219,"78,702",BURGLARY OF VEHICLE           ,Theft
3220,"78,701",BURGLARY OF VEHICLE           ,Theft
3221,"78,660",BURGLARY OF VEHICLE           ,Theft
3222,"78,702",BURGLARY OF VEHICLE           ,Theft
3223,"78,613",BURGLARY OF VEHICLE           ,Theft
3224,"78,752",BURGLARY OF VEHICLE           ,Theft
3225,"78,729",BURGLARY OF VEHICLE           ,Theft
3226,"78,735",THEFT FROM AUTO               ,Theft
3227,"78,729",BURGLARY OF VEHICLE           ,Theft
3228,"78,753",BURGLARY OF VEHICLE           ,Theft
3229,"78,750",BURGLARY OF VEHICLE           ,Theft
3230,"78,729",BURGLARY OF VEHICLE           ,Theft
3231,"78,729",BURGLARY OF VEHICLE           ,Theft
3232,"78,744",BURGLARY OF VEHICLE           ,Theft
3233,"78,701",BURGLARY OF VEHICLE           ,Theft
3234,"78,729",BURGLARY OF VEHICLE           ,Theft
3235,"78,701",BURGLARY OF VEHICLE           ,Theft
3236,"78,744",BURGLARY OF VEHICLE           ,Theft
3237,"78,702",BURGLARY OF VEHICLE           ,Theft
3238,"78,723",BURGLARY OF VEHICLE           ,Theft
3239,"78,753",BURGLARY OF VEHICLE           ,Theft
3240,"78,704",BURGLARY OF VEHICLE           ,Theft
3241,"78,753",BURGLARY OF VEHICLE           ,Theft
3242,"78,735",THEFT FROM AUTO               ,Theft
3243,"78,729",BURGLARY OF VEHICLE           ,Theft
3244,"78,702",BURGLARY OF VEHICLE           ,Theft
3245,"78,726",BURGLARY OF VEHICLE           ,Theft
3246,"78,702",BURGLARY OF VEHICLE           ,Theft
3247,"78,745",BURGLARY OF VEHICLE           ,Theft
3248,"78,752",BURGLARY OF VEHICLE           ,Theft
3249,"78,729",BURGLARY OF VEHICLE           ,Theft
3250,"78,729",BURGLARY OF VEHICLE           ,Theft
3251,"78,753",BURGLARY OF VEHICLE           ,Theft
3252,"78,741",BURGLARY OF VEHICLE           ,Theft
3253,"78,741",BURGLARY OF VEHICLE           ,Theft
3254,"78,729",BURGLARY OF VEHICLE           ,Theft
3255,"78,753",BURGLARY OF VEHICLE           ,Theft
3256,"78,705",THEFT FROM AUTO               ,Theft
3257,"78,701",BURGLARY OF VEHICLE           ,Theft
3258,"78,745",BURGLARY OF VEHICLE           ,Theft
3259,"78,745",BURGLARY OF VEHICLE           ,Theft
3260,"78,752",BURGLARY OF VEHICLE           ,Theft
3261,"78,702",BURGLARY OF VEHICLE           ,Theft
3262,"78,741",BURGLARY OF VEHICLE           ,Theft
3263,"78,701",BURGLARY OF VEHICLE           ,Theft
3264,"78,744",BURGLARY OF VEHICLE           ,Theft
3265,"78,723",BURGLARY OF VEHICLE           ,Theft
3266,"78,701",THEFT FROM AUTO               ,Theft
3267,"78,617",BURGLARY OF VEHICLE           ,Theft
3268,"78,723",BURGLARY OF VEHICLE           ,Theft
3269,"78,723",BURGLARY OF VEHICLE           ,Theft
3270,"78,701",BURGLARY OF VEHICLE           ,Theft
3271,"78,701",BURGLARY OF VEHICLE           ,Theft
3272,"78,723",BURGLARY OF VEHICLE           ,Theft
3273,"78,730",BURGLARY OF VEHICLE           ,Theft
3274,"78,752",BURGLARY OF VEHICLE           ,Theft
3275,"78,741",BURGLARY OF VEHICLE           ,Theft
3276,"78,704",BURGLARY OF VEHICLE           ,Theft
3277,"78,702",BURGLARY OF VEHICLE           ,Theft
3278,"78,701",BURGLARY OF VEHICLE           ,Theft
3279,"78,753",BURGLARY OF VEHICLE           ,Theft
3280,"78,702",BURGLARY OF VEHICLE           ,Theft
3281,"78,758",BURGLARY OF VEHICLE           ,Theft
3282,"78,753",BURGLARY OF VEHICLE           ,Theft
3283,"78,752",BURGLARY OF VEHICLE           ,Theft
3284,"78,753",BURGLARY OF VEHICLE           ,Theft
3285,"78,729",BURGLARY OF VEHICLE           ,Theft
3286,"78,753",BURGLARY OF VEHICLE           ,Theft
3287,"78,753",BURGLARY OF VEHICLE           ,Theft
3288,"78,752",BURGLARY OF VEHICLE           ,Theft
3289,"78,752",BURGLARY OF VEHICLE           ,Theft
3290,"78,753",BURGLARY OF VEHICLE           ,Theft
3291,"78,741",BURGLARY OF VEHICLE           ,Theft
3292,"78,745",BURGLARY OF VEHICLE           ,Theft
3293,"78,752",BURGLARY OF VEHICLE           ,Theft
3294,"78,752",BURGLARY OF VEHICLE           ,Theft
3295,"78,702",BURGLARY OF VEHICLE           ,Theft
3296,"78,753",BURGLARY OF VEHICLE           ,Theft
3297,"78,702",BURGLARY OF VEHICLE           ,Theft
3298,"78,746",BURGLARY OF VEHICLE           ,Theft
3299,"78,702",BURGLARY OF VEHICLE           ,Theft
3300,"78,752",BURGLARY OF VEHICLE           ,Theft
3301,"78,705",BURGLARY OF VEHICLE           ,Theft
3302,"78,705",BURGLARY OF VEHICLE           ,Theft
3303,"78,704",BURGLARY OF VEHICLE           ,Theft
3304,"78,745",BURGLARY OF VEHICLE           ,Theft
3305,"78,617",BURGLARY OF VEHICLE           ,Theft
3306,"78,757",BURGLARY OF VEHICLE           ,Theft
3307,"78,617",BURGLARY OF VEHICLE           ,Theft
3308,"78,735",BURGLARY OF VEHICLE           ,Theft
3309,"78,702",BURGLARY OF VEHICLE           ,Theft
3310,"78,735",BURGLARY OF VEHICLE           ,Theft
3311,"78,704",BURGLARY OF VEHICLE           ,Theft
3312,"78,613",BURGLARY OF VEHICLE           ,Theft
3313,"78,749",BURGLARY OF VEHICLE           ,Theft
3314,"78,701",BURGLARY OF VEHICLE           ,Theft
3315,"78,752",BURGLARY OF VEHICLE           ,Theft
3316,"78,702",BURGLARY OF VEHICLE           ,Theft
3317,"78,702",BURGLARY OF VEHICLE           ,Theft
3318,"78,701",BURGLARY OF VEHICLE           ,Theft
3319,"78,753",THEFT FROM AUTO               ,Theft
3320,"78,753",BURGLARY OF VEHICLE           ,Theft
3321,"78,745",BURGLARY OF VEHICLE           ,Theft
3322,"78,752",BURGLARY OF VEHICLE           ,Theft
3323,"78,752",BURGLARY OF VEHICLE           ,Theft
3324,"78,744",BURGLARY OF VEHICLE           ,Theft
3325,"78,705",BURGLARY OF VEHICLE           ,Theft
3326,"78,758",BURGLARY OF VEHICLE           ,Theft
3327,"78,752",BURGLARY OF VEHICLE           ,Theft
3328,"78,741",BURGLARY OF VEHICLE           ,Theft
3329,"78,704",BURGLARY OF VEHICLE           ,Theft
3330,"78,717",BURGLARY OF VEHICLE           ,Theft
3331,"78,702",BURGLARY OF VEHICLE           ,Theft
3332,"78,617",THEFT FROM AUTO               ,Theft
3333,"78,724",BURGLARY OF VEHICLE           ,Theft
3334,"78,745",BURGLARY OF VEHICLE           ,Theft
3335,"78,753",BURGLARY OF VEHICLE           ,Theft
3336,"78,758",BURGLARY OF VEHICLE           ,Theft
3337,"78,744",BURGLARY OF VEHICLE           ,Theft
3338,"78,724",BURGLARY OF VEHICLE           ,Theft
3339,"78,745",BURGLARY OF VEHICLE           ,Theft
3340,"78,748",BURGLARY OF VEHICLE           ,Theft
3341,"78,745",BURGLARY OF VEHICLE           ,Theft
3342,"78,702",BURGLARY OF VEHICLE           ,Theft
3343,"78,759",BURGLARY OF VEHICLE           ,Theft
3344,"78,701",BURGLARY OF VEHICLE           ,Theft
3345,"78,701",BURGLARY OF VEHICLE           ,Theft
3346,"78,759",BURGLARY OF VEHICLE           ,Theft
3347,"78,753",BURGLARY OF VEHICLE           ,Theft
3348,"78,753",BURGLARY OF VEHICLE           ,Theft
3349,"78,753",BURGLARY OF VEHICLE           ,Theft
3350,"78,617",BURGLARY OF VEHICLE           ,Theft
3351,"78,753",BURGLARY OF VEHICLE           ,Theft
3352,"78,701",BURGLARY OF VEHICLE           ,Theft
3353,"78,701",BURGLARY OF VEHICLE           ,Theft
3354,"78,753",BURGLARY OF VEHICLE           ,Theft
3355,"78,617",BURGLARY OF VEHICLE           ,Theft
3356,"78,753",BURGLARY OF VEHICLE           ,Theft
3357,"78,702",BURGLARY OF VEHICLE           ,Theft
3358,"78,753",BURGLARY OF VEHICLE           ,Theft
3359,"78,702",BURGLARY OF VEHICLE           ,Theft
3360,"78,756",BURGLARY OF VEHICLE           ,Theft
3361,"78,701",BURGLARY OF VEHICLE           ,Theft
3362,"78,748",BURGLARY OF VEHICLE           ,Theft
3363,"78,748",BURGLARY OF VEHICLE           ,Theft
3364,"78,702",BURGLARY OF VEHICLE           ,Theft
3365,"78,753",BURGLARY OF VEHICLE           ,Theft
3366,"78,660",BURGLARY OF VEHICLE           ,Theft
3367,"78,752",BURGLARY OF VEHICLE           ,Theft
3368,"78,744",BURGLARY OF VEHICLE           ,Theft
3369,"78,701",BURGLARY OF VEHICLE           ,Theft
3370,"78,741",BURGLARY OF VEHICLE           ,Theft
3371,"78,753",BURGLARY OF VEHICLE           ,Theft
3372,"78,758",BURGLARY OF VEHICLE           ,Theft
3373,"78,701",BURGLARY OF VEHICLE           ,Theft
3374,"78,617",BURGLARY OF VEHICLE           ,Theft
3375,"78,660",BURGLARY OF VEHICLE           ,Theft
3376,"78,753",BURGLARY OF VEHICLE           ,Theft
3377,"78,704",BURGLARY OF VEHICLE           ,Theft
3378,"78,753",THEFT CATALYTIC CONVERTER     ,Theft
3379,"78,745",BURGLARY OF VEHICLE           ,Theft
3380,"78,751",BURGLARY OF VEHICLE           ,Theft
3381,"78,729",BURGLARY OF VEHICLE           ,Theft
3382,"78,745",BURGLARY OF VEHICLE           ,Theft
3383,"78,701",BURGLARY OF VEHICLE           ,Theft
3384,"78,722",BURGLARY OF VEHICLE           ,Theft
3385,"78,748",BURGLARY OF VEHICLE           ,Theft
3386,"78,753",BURGLARY OF VEHICLE           ,Theft
3387,"78,701",THEFT FROM AUTO               ,Theft
3388,"78,744",THEFT FROM AUTO               ,Theft
3389,"78,701",BURGLARY OF VEHICLE           ,Theft
3390,"78,660",BURGLARY OF VEHICLE           ,Theft
3391,"78,660",BURGLARY OF VEHICLE           ,Theft
3392,"78,753",BURGLARY OF VEHICLE           ,Theft
3393,"78,702",BURGLARY OF VEHICLE           ,Theft
3394,"78,717",BURGLARY OF VEHICLE           ,Theft
3395,"78,754",BURGLARY OF VEHICLE           ,Theft
3396,"78,753",BURGLARY OF VEHICLE           ,Theft
3397,"78,729",BURGLARY OF VEHICLE           ,Theft
3398,"78,753",BURGLARY OF VEHICLE           ,Theft
3399,"78,752",BURGLARY OF VEHICLE           ,Theft
3400,"78,701",BURGLARY OF VEHICLE           ,Theft
3401,"78,729",BURGLARY OF VEHICLE           ,Theft
3402,"78,753",BURGLARY OF VEHICLE           ,Theft
3403,"78,744",BURGLARY OF VEHICLE           ,Theft
3404,"78,704",BURGLARY OF VEHICLE           ,Theft
3405,"78,729",BURGLARY OF VEHICLE           ,Theft
3406,"78,753",BURGLARY OF VEHICLE           ,Theft
3407,"78,731",BURGLARY OF VEHICLE           ,Theft
3408,"78,752",BURGLARY OF VEHICLE           ,Theft
3409,"78,722",BURGLARY OF VEHICLE           ,Theft
3410,"78,702",BURGLARY OF VEHICLE           ,Theft
3411,"78,701",BURGLARY OF VEHICLE           ,Theft
3412,"78,749",BURGLARY OF VEHICLE           ,Theft
3413,"78,753",BURGLARY OF VEHICLE           ,Theft
3414,"78,717",BURGLARY OF VEHICLE           ,Theft
3415,"78,701",BURGLARY OF VEHICLE           ,Theft
3416,"78,753",BURGLARY OF VEHICLE           ,Theft
3417,"78,702",BURGLARY OF VEHICLE           ,Theft
3418,"78,702",BURGLARY OF VEHICLE           ,Theft
3419,"78,702",BURGLARY OF VEHICLE           ,Theft
3420,"78,702",BURGLARY OF VEHICLE           ,Theft
3421,"78,723",BURGLARY OF VEHICLE           ,Theft
3422,"78,753",BURGLARY OF VEHICLE           ,Theft
3423,"78,613",BURGLARY OF VEHICLE           ,Theft
3424,"78,723",BURGLARY OF VEHICLE           ,Theft
3425,"78,753",BURGLARY OF VEHICLE           ,Theft
3426,"78,752",BURGLARY OF VEHICLE           ,Theft
3427,"78,702",BURGLARY OF VEHICLE           ,Theft
3428,"78,752",BURGLARY OF VEHICLE           ,Theft
3429,"78,744",BURGLARY OF VEHICLE           ,Theft
3430,"78,729",BURGLARY OF VEHICLE           ,Theft
3431,"78,753",BURGLARY OF VEHICLE           ,Theft
3432,"78,753",BURGLARY OF VEHICLE           ,Theft
3433,"78,617",BURGLARY OF VEHICLE           ,Theft
3434,"78,729",BURGLARY OF VEHICLE           ,Theft
3435,"78,753",BURGLARY OF VEHICLE           ,Theft
3436,"78,753",BURGLARY OF VEHICLE           ,Theft
3437,"78,617",BURGLARY OF VEHICLE           ,Theft
3438,"78,752",BURGLARY OF VEHICLE           ,Theft
3439,"78,744",BURGLARY OF VEHICLE           ,Theft
3440,"78,752",BURGLARY OF VEHICLE           ,Theft
3441,"78,702",BURGLARY OF VEHICLE           ,Theft
3442,"78,660",BURGLARY OF VEHICLE           ,Theft
3443,"78,752",BURGLARY OF VEHICLE           ,Theft
3444,"78,753",BURGLARY OF VEHICLE           ,Theft
3445,"78,724",BURGLARY OF VEHICLE           ,Theft
3446,"78,753",BURGLARY OF VEHICLE           ,Theft
3447,"78,752",BURGLARY OF VEHICLE           ,Theft
3448,"78,701",BURGLARY OF VEHICLE           ,Theft
3449,"78,753",BURGLARY OF VEHICLE           ,Theft
3450,"78,702",BURGLARY OF VEHICLE           ,Theft
3451,"78,752",BURGLARY OF VEHICLE           ,Theft
3452,"78,753",BURGLARY OF VEHICLE           ,Theft
3453,"78,704",BURGLARY OF VEHICLE           ,Theft
3454,"78,702",BURGLARY OF VEHICLE           ,Theft
3455,"78,745",BURGLARY OF VEHICLE           ,Theft
3456,"78,744",BURGLARY OF VEHICLE           ,Theft
3457,"78,701",BURGLARY OF VEHICLE           ,Theft
3458,"78,753",BURGLARY OF VEHICLE           ,Theft
3459,,BURGLARY OF VEHICLE           ,Theft
3460,"78,722",BURGLARY OF VEHICLE           ,Theft
3461,"78,753",BURGLARY OF VEHICLE           ,Theft
3462,"78,702",BURGLARY OF VEHICLE           ,Theft
3463,"78,747",BURGLARY OF VEHICLE           ,Theft
3464,"78,753",BURGLARY OF VEHICLE           ,Theft
3465,"78,752",BURGLARY OF VEHICLE           ,Theft
3466,"78,721",BURGLARY OF VEHICLE           ,Theft
3467,"78,704",BURGLARY OF VEHICLE           ,Theft
3468,"78,752",BURGLARY OF VEHICLE           ,Theft
3469,"78,717",BURGLARY OF VEHICLE           ,Theft
3470,"78,753",BURGLARY OF VEHICLE           ,Theft
3471,"78,752",BURGLARY OF VEHICLE           ,Theft
3472,"78,701",BURGLARY OF VEHICLE           ,Theft
3473,"78,702",BURGLARY OF VEHICLE           ,Theft
3474,"78,741",BURGLARY OF VEHICLE           ,Theft
3475,"78,729",BURGLARY OF VEHICLE           ,Theft
3476,"78,753",BURGLARY OF VEHICLE           ,Theft
3477,"78,753",BURGLARY OF VEHICLE           ,Theft
3478,"78,745",BURGLARY OF VEHICLE           ,Theft
3479,"78,741",BURGLARY OF VEHICLE           ,Theft
3480,"78,617",BURGLARY OF VEHICLE           ,Theft
